PERMNO,date,RET,sprtrn
10011,1992-09-30,0.023810,0.009106
10011,1992-10-30,-0.162791,0.002106
10011,1992-11-30,0.944444,0.030262
10011,1992-12-31,0.057143,0.010108
10011,1993-01-29,-0.108108,0.007046
10011,1993-02-26,-0.030303,0.010484
10011,1993-03-31,-0.078125,0.018697
10011,1993-04-30,-0.169492,-0.025417
10011,1993-05-28,0.448980,0.022717
10011,1993-06-30,0.281690,0.000755
10011,1993-07-30,0.098901,-0.005327
10011,1993-08-31,-0.185000,0.034432
10011,1993-09-30,0.177914,-0.009988
10011,1993-10-29,0.125000,0.019393
10011,1993-11-30,0.129630,-0.012911
10011,1993-12-31,-0.065574,0.010091
10011,1994-01-31,-0.052632,0.032501
10011,1994-02-28,0.018519,-0.030045
10011,1994-03-31,0.236364,-0.045746
10011,1994-04-29,0.176471,0.011531
10011,1994-05-31,0.162500,0.012419
10011,1994-06-30,-0.086022,-0.026812
10011,1994-07-29,-0.011765,0.031467
10011,1994-08-31,-0.095238,0.037643
10011,1994-09-30,0.052632,-0.026898
10011,1994-10-31,0.362500,0.020834
10011,1994-11-30,0.266055,-0.039505
10011,1994-12-30,-0.057971,0.012299
10011,1995-01-31,-0.103846,0.024278
10011,1995-02-28,-0.090129,0.036074
10011,1995-03-31,0.066038,0.027329
10011,1995-04-28,0.230089,0.02796
10011,1995-05-31,-0.136691,0.036312
10011,1995-06-30,0.000000,0.021279
10011,1995-07-31,0.075000,0.031776
10011,1995-08-31,-0.069767,-0.00032
10011,1995-09-29,0.000000,0.040098
10011,1995-10-31,-0.083333,-0.004979
10011,1995-11-30,-0.090909,0.041049
10011,1995-12-29,-0.060000,0.017444
10011,1996-01-31,0.085106,0.032617
10011,1996-02-29,-0.039216,0.006934
10011,1996-03-29,0.020408,0.007917
10011,1996-04-30,0.010000,0.013431
10011,1996-05-31,0.207921,0.022853
10011,1996-06-28,-0.139344,0.002257
10011,1996-07-31,0.085714,-0.045748
10011,1996-08-30,-0.096491,0.018814
10011,1996-09-30,0.000000,0.054173
10011,1996-10-31,-0.155340,0.026131
10011,1996-11-29,-0.034483,0.073376
10011,1996-12-31,-0.119048,-0.021505
10011,1997-01-31,-0.148649,0.061317
10011,1997-02-28,0.047619,0.005928
10011,1997-03-31,0.075758,-0.042614
10011,1997-04-30,0.000000,0.058406
10011,1997-05-30,0.253521,0.058577
10011,1997-06-30,0.033708,0.043453
10011,1997-07-31,-0.043478,0.078123
10011,1997-08-29,-0.005682,-0.057446
10011,1997-09-30,-0.034286,0.053154
10011,1997-10-31,0.047337,-0.034478
10011,1997-11-28,0.016949,0.044587
10011,1997-12-31,0.033333,0.015732
10011,1998-01-30,0.026882,0.01015
10011,1998-02-27,,0.070449
10012,1985-12-31,,0.045061
10012,1986-01-31,C,0.002367
10012,1986-02-28,0.102041,0.071489
10012,1986-03-31,0.851852,0.052794
10012,1986-04-30,0.140000,-0.014148
10012,1986-05-30,-0.017544,0.050229
10012,1986-06-30,-0.196429,0.01411
10012,1986-07-31,-0.277778,-0.058683
10012,1986-08-29,0.153846,0.071193
10012,1986-09-30,-0.280000,-0.085439
10012,1986-10-31,-0.222222,0.054729
10012,1986-11-28,-0.285714,0.021477
10012,1986-12-31,-0.166667,-0.028288
10012,1987-01-30,-0.520000,0.131767
10012,1987-02-27,-0.500000,0.036924
10012,1987-03-31,1.166667,0.02639
10012,1987-04-30,0.192308,-0.01145
10012,1987-05-29,-0.161290,0.006034
10012,1987-06-30,0.000000,0.047915
10012,1987-07-31,0.076923,0.048224
10012,1987-08-31,B,0.034959
10012,1987-09-30,B,-0.024166
10012,1987-10-30,C,-0.21763
10012,1987-11-30,-0.450000,-0.085349
10012,1987-12-31,0.181818,0.072861
10012,1988-01-29,0.076923,0.040432
10012,1988-02-29,0.000000,0.041817
10012,1988-03-31,0.428571,-0.033343
10012,1988-04-29,-0.200000,0.009425
10012,1988-05-31,-0.250000,0.003176
10012,1988-06-30,0.083333,0.043256
10012,1988-07-29,0.384615,-0.005411
10012,1988-08-31,0.083333,-0.0386
10012,1988-09-30,-0.179487,0.039729
10012,1988-10-31,0.062500,0.025964
10012,1988-11-30,-0.029412,-0.018891
10012,1988-12-30,0.000000,0.014688
10012,1989-01-31,0.272727,0.071115
10012,1989-02-28,0.023810,-0.028944
10012,1989-03-31,0.116279,0.020806
10012,1989-04-28,0.416667,0.05009
10012,1989-05-31,-0.132353,0.035138
10012,1989-06-30,-0.152542,-0.007925
10012,1989-07-31,-0.060000,0.08837
10012,1989-08-31,0.063830,0.015517
10012,1989-09-29,-0.200000,-0.006544
10012,1989-10-31,-0.150000,-0.025175
10012,1989-11-30,0.029412,0.016541
10012,1989-12-29,-0.257143,0.021417
10012,1990-01-31,-0.230769,-0.068817
10012,1990-02-28,0.250000,0.008539
10012,1990-03-30,0.840000,0.024255
10012,1990-04-30,-0.260870,-0.026887
10012,1990-05-31,0.205882,0.091989
10012,1990-06-29,-0.463415,-0.008886
10012,1990-07-31,0.045455,-0.005223
10012,1990-08-31,0.000000,-0.094314
10012,1990-09-28,-0.173913,-0.051184
10012,1990-10-31,-0.578947,-0.006698
10012,1990-11-30,0.000000,0.059934
10012,1990-12-31,0.500000,0.024828
10012,1991-01-31,0.041667,0.041518
10012,1991-02-28,-0.040000,0.067281
10012,1991-03-28,-0.083333,0.022203
10012,1991-04-30,-0.181818,0.000346
10012,1991-05-31,0.833333,0.038577
10012,1991-06-28,-0.272727,-0.047893
10012,1991-07-31,-0.083333,0.044859
10012,1991-08-30,-0.045455,0.019649
10012,1991-09-30,-0.047619,-0.019144
10012,1991-10-31,0.000000,0.01186
10012,1991-11-29,-0.050000,-0.043928
10012,1991-12-31,-0.052632,0.111588
10012,1992-01-31,0.000000,-0.0199
10012,1992-02-28,5.222222,0.009565
10012,1992-03-31,-0.178571,-0.021832
10012,1992-04-30,-0.304348,0.027893
10012,1992-05-29,0.062500,0.000964
10012,1992-06-30,0.411765,-0.017359
10012,1992-07-31,-0.333333,0.039374
10012,1992-08-31,-0.031250,-0.023998
10012,1992-09-30,0.290323,0.009106
10012,1992-10-30,-0.050000,0.002106
10012,1992-11-30,0.052632,0.030262
10012,1992-12-31,-0.175000,0.010108
10012,1993-01-29,0.454545,0.007046
10012,1993-02-26,0.333333,0.010484
10012,1993-03-31,0.203125,0.018697
10012,1993-04-30,-0.116883,-0.025417
10012,1993-05-28,0.044118,0.022717
10012,1993-06-30,0.239437,0.000755
10012,1993-07-30,0.181818,-0.005327
10012,1993-08-31,0.153846,0.034432
10012,1993-09-30,0.250000,-0.009988
10012,1993-10-29,-0.346667,0.019393
10012,1993-11-30,-0.204082,-0.012911
10012,1993-12-31,0.051282,0.010091
10012,1994-01-31,-0.012195,0.032501
10012,1994-02-28,-0.111111,-0.030045
10012,1994-03-31,-0.166667,-0.045746
10012,1994-04-29,-0.033333,0.011531
10012,1994-05-31,-0.137931,0.012419
10012,1994-06-30,-0.240000,-0.026812
10012,1994-07-29,0.315789,0.031467
10012,1994-08-31,0.360000,0.037643
10012,1994-09-30,0.264706,-0.026898
10012,1994-10-31,0.116279,0.020834
10012,1994-11-30,-0.104167,-0.039505
10012,1994-12-30,-0.162791,0.012299
10012,1995-01-31,0.000000,0.024278
10012,1995-02-28,-0.027778,0.036074
10012,1995-03-31,-0.014286,0.027329
10012,1995-04-28,-0.072464,0.02796
10012,1995-05-31,0.000000,0.036312
10012,1995-06-30,0.500000,0.021279
10012,1995-07-31,0.062500,0.031776
10012,1995-08-31,0.401961,-0.00032
10012,1995-09-29,0.090909,0.040098
10012,1995-10-31,0.230769,-0.004979
10012,1995-11-30,0.104167,0.041049
10012,1995-12-29,-0.009434,0.017444
10012,1996-01-31,-0.104762,0.032617
10012,1996-02-29,0.053191,0.006934
10012,1996-03-29,0.050505,0.007917
10012,1996-04-30,0.086538,0.013431
10012,1996-05-31,-0.238938,0.022853
10012,1996-06-28,-0.279070,0.002257
10012,1996-07-31,-0.225806,-0.045748
10012,1996-08-30,0.041667,0.018814
10012,1996-09-30,-0.100000,0.054173
10012,1996-10-31,-0.266667,0.026131
10012,1996-11-29,-0.060606,0.073376
10012,1996-12-31,-0.338710,-0.021505
10012,1997-01-31,1.341463,0.061317
10012,1997-02-28,-0.104167,0.005928
10012,1997-03-31,-0.186047,-0.042614
10012,1997-04-30,-0.171429,0.058406
10012,1997-05-30,0.275862,0.058577
10012,1997-06-30,0.162162,0.043453
10012,1997-07-31,-0.209302,0.078123
10012,1997-08-29,0.102941,-0.057446
10012,1997-09-30,0.440000,0.053154
10012,1997-10-31,0.074074,-0.034478
10012,1997-11-28,-0.034483,0.044587
10012,1997-12-31,0.321429,0.015732
10012,1998-01-30,-0.189189,0.01015
10012,1998-02-27,-0.150000,0.070449
10012,1998-03-31,-0.215686,0.049946
10012,1998-04-30,-0.237500,0.009076
10012,1998-05-29,0.147541,-0.018826
10012,1998-06-30,-0.100000,0.039438
10012,1998-07-31,-0.190476,-0.011615
10012,1998-08-31,-0.568627,-0.145797
10012,1998-09-30,0.045455,0.062396
10012,1998-10-30,0.782609,0.080294
10012,1998-11-30,-0.073171,0.059126
10012,1998-12-31,-0.236842,0.056375
10012,1999-01-29,1.655172,0.041009
10012,1999-02-26,-0.194805,-0.032283
10012,1999-03-31,-0.032258,0.038794
10012,1999-04-30,-0.100000,0.037944
10012,1999-05-28,0.370370,-0.02497
10012,1999-06-30,-0.162162,0.054438
10012,1999-07-30,0.112903,-0.032046
10012,1999-08-31,-0.043478,-0.006254
10012,1999-09-30,1.303030,-0.028552
10012,1999-10-29,-0.052632,0.062539
10012,1999-11-30,0.611111,0.019062
10012,1999-12-31,0.107759,0.057844
10012,2000-01-31,-0.097276,-0.050904
10012,2000-02-29,0.133621,-0.020108
10012,2000-03-31,0.152091,0.09672
10012,2000-04-28,-0.287129,-0.030796
10012,2000-05-31,-0.157407,-0.021915
10012,2000-06-30,0.912088,0.023934
10012,2000-07-31,-0.005747,-0.016341
10012,2000-08-31,-0.398844,0.060699
10012,2000-09-29,-0.134615,-0.053483
10012,2000-10-31,-0.255556,-0.004949
10012,2000-11-30,-0.365672,-0.080069
10012,2000-12-29,-0.247059,0.004053
10012,2001-01-31,0.500000,0.034637
10012,2001-02-28,-0.333333,-0.092291
10012,2001-03-30,-0.234375,-0.064205
10012,2001-04-30,0.149388,0.076814
10012,2001-05-31,-0.051136,0.00509
10012,2001-06-29,0.676647,-0.025004
10012,2001-07-31,0.053571,-0.010772
10012,2001-08-31,-0.169492,-0.064108
10012,2001-09-28,-0.224490,-0.081723
10012,2001-10-31,0.115789,0.018099
10012,2001-11-30,0.004717,0.075176
10012,2001-12-31,0.464789,0.007574
10012,2002-01-31,0.105769,-0.015574
10012,2002-02-28,-0.101449,-0.020766
10012,2002-03-28,0.200000,0.036739
10012,2002-04-30,-0.185484,-0.061418
10012,2002-05-31,-0.092409,-0.009081
10012,2002-06-28,-0.214545,-0.072465
10012,2002-07-31,-0.050926,-0.078995
10012,2002-08-30,0.067805,0.004881
10012,2002-09-30,-0.371859,-0.110013
10012,2002-10-31,0.010909,0.086436
10012,2002-11-29,0.402878,0.05707
10012,2002-12-31,-0.292308,-0.060333
10012,2003-01-31,-0.094203,-0.027415
10012,2003-02-28,0.064000,-0.017004
10012,2003-03-31,-0.248120,0.008358
10012,2003-04-30,0.090000,0.081044
10012,2003-05-30,0.294495,0.050899
10012,2003-06-30,-0.149539,0.011322
10012,2003-07-31,-0.025000,0.016224
10012,2003-08-29,-0.017094,0.017873
10012,2003-09-30,0.121739,-0.011944
10012,2003-10-31,0.248062,0.054962
10012,2003-11-28,0.167702,0.007129
10012,2003-12-31,-0.122340,0.050765
10012,2004-01-30,0.096970,0.017276
10012,2004-02-27,-0.254144,0.012209
10012,2004-03-31,-0.259259,-0.016359
10012,2004-04-30,0.070000,-0.016791
10012,2004-05-28,-0.263551,0.012083
10012,2004-06-30,-0.162437,0.017989
10012,2004-07-30,-0.378788,-0.034291
10012,2004-08-31,0.121951,0.002287
10012,2004-09-30,0.043478,0.009364
10012,2004-10-29,-0.208333,0.014014
10012,2004-11-30,0.368421,0.038595
10012,2004-12-31,0.980769,0.032458
10012,2005-01-31,-0.320388,-0.02529
10012,2005-02-28,-0.285714,0.018903
10012,2005-03-31,-0.080000,-0.019118
10012,2005-04-29,-0.195652,-0.020109
10012,2005-05-31,-0.243243,0.029952
10012,2005-06-30,-0.250000,-0.000143
10012,2005-07-29,-0.190476,0.035968
10012,2005-08-31,,-0.011222
10015,1983-08-31,,0.011319
10015,1983-09-30,C,0.010158
10015,1983-10-31,0.100000,-0.015174
10015,1983-11-30,0.181818,0.017426
10015,1983-12-30,-0.076923,-0.008834
10015,1984-01-31,0.100000,-0.009216
10015,1984-02-29,-0.196970,-0.038859
10015,1984-03-30,-0.009434,0.013498
10015,1984-04-30,0.104762,0.005466
10015,1984-05-31,-0.189655,-0.059356
10015,1984-06-29,0.010638,0.017469
10015,1984-07-31,-0.168421,-0.016451
10015,1984-08-31,-0.164557,0.106332
10015,1984-09-28,0.166667,-0.00348
10015,1984-10-31,-0.116883,-6e-05
10015,1984-11-30,-0.132353,-0.015112
10015,1984-12-31,0.033898,0.022374
10015,1985-01-31,0.311475,0.074085
10015,1985-02-28,0.200000,0.008685
10015,1985-03-29,-0.083333,-0.002925
10015,1985-04-30,0.113636,-0.004594
10015,1985-05-31,-0.040816,0.054051
10015,1985-06-28,0.106383,0.012134
10015,1985-07-31,0.038462,-0.004848
10015,1985-08-30,0.074074,-0.011995
10015,1985-09-30,0.103448,-0.034724
10015,1985-10-31,0.000000,0.042509
10015,1985-11-29,0.187500,0.065062
10015,1985-12-31,0.065789,0.045061
10015,1986-01-31,0.000000,0.002367
10015,1986-02-28,0.086420,0.071489
10015,1986-03-31,0.113636,0.052794
10015,1986-04-30,0.061224,-0.014148
10015,1986-05-30,0.144231,0.050229
10015,1986-06-30,0.008403,0.01411
10015,1986-07-31,,-0.058683
10017,1985-12-31,,0.045061
10017,1986-01-31,C,0.002367
10017,1986-02-28,0.065089,0.071489
10017,1986-03-31,-0.177778,0.052794
10017,1986-04-30,-0.108108,-0.014148
10017,1986-05-30,0.090909,0.050229
10017,1986-06-30,-0.138889,0.01411
10017,1986-07-31,-0.177419,-0.058683
10017,1986-08-29,0.039216,0.071193
10017,1986-09-30,0.047170,-0.085439
10017,1986-10-31,0.009009,0.054729
10017,1986-11-28,0.160714,0.021477
10017,1986-12-31,0.000000,-0.028288
10017,1987-01-30,-0.092308,0.131767
10017,1987-02-27,0.050847,0.036924
10017,1987-03-31,0.032258,0.02639
10017,1987-04-30,-0.046875,-0.01145
10017,1987-05-29,0.098361,0.006034
10017,1987-06-30,0.029851,0.047915
10017,1987-07-31,0.159420,0.048224
10017,1987-08-31,0.162500,0.034959
10017,1987-09-30,-0.107527,-0.024166
10017,1987-10-30,-0.337349,-0.21763
10017,1987-11-30,0.054545,-0.085349
10017,1987-12-31,0.172414,0.072861
10017,1988-01-29,-0.014706,0.040432
10017,1988-02-29,0.044776,0.041817
10017,1988-03-31,0.014286,-0.033343
10017,1988-04-29,-0.014085,0.009425
10017,1988-05-31,0.000000,0.003176
10017,1988-06-30,0.014286,0.043256
10017,1988-07-29,-0.042254,-0.005411
10017,1988-08-31,0.139706,-0.0386
10017,1988-09-30,,0.039729
10019,1985-12-31,,0.045061
10019,1986-01-31,C,0.002367
10019,1986-02-28,0.113514,0.071489
10019,1986-03-31,0.038835,0.052794
10019,1986-04-30,0.037383,-0.014148
10019,1986-05-30,-0.063063,0.050229
10019,1986-06-30,-0.173077,0.01411
10019,1986-07-31,0.011628,-0.058683
10019,1986-08-29,-0.034483,0.071193
10019,1986-09-30,-0.119048,-0.085439
10019,1986-10-31,0.270270,0.054729
10019,1986-11-28,-0.148936,0.021477
10019,1986-12-31,-0.025000,-0.028288
10019,1987-01-30,0.025641,0.131767
10019,1987-02-27,0.050000,0.036924
10019,1987-03-31,0.035714,0.02639
10019,1987-04-30,-0.080460,-0.01145
10019,1987-05-29,-0.150000,0.006034
10019,1987-06-30,-0.029412,0.047915
10019,1987-07-31,0.000000,0.048224
10019,1987-08-31,0.151515,0.034959
10019,1987-09-30,-0.078947,-0.024166
10019,1987-10-30,-0.285714,-0.21763
10019,1987-11-30,-0.028000,-0.085349
10019,1987-12-31,0.208333,0.072861
10019,1988-01-29,-0.034483,0.040432
10019,1988-02-29,0.242857,0.041817
10019,1988-03-31,0.014493,-0.033343
10019,1988-04-29,-0.128571,0.009425
10019,1988-05-31,0.026230,0.003176
10019,1988-06-30,0.129032,0.043256
10019,1988-07-29,0.057143,-0.005411
10019,1988-08-31,0.013514,-0.0386
10019,1988-09-30,-0.026667,0.039729
10019,1988-10-31,0.000000,0.025964
10019,1988-11-30,-0.013699,-0.018891
10019,1988-12-30,0.222222,0.014688
10019,1989-01-31,0.068182,0.071115
10019,1989-02-28,-0.127660,-0.028944
10019,1989-03-31,0.121951,0.020806
10019,1989-04-28,0.108696,0.05009
10019,1989-05-31,0.137255,0.035138
10019,1989-06-30,-0.051724,-0.007925
10019,1989-07-31,0.036364,0.08837
10019,1989-08-31,-0.087719,0.015517
10019,1989-09-29,0.038462,-0.006544
10019,1989-10-31,-0.037037,-0.025175
10019,1989-11-30,-0.057692,0.016541
10019,1989-12-29,0.122449,0.021417
10019,1990-01-31,-0.127273,-0.068817
10019,1990-02-28,0.041667,0.008539
10019,1990-03-30,0.080000,0.024255
10019,1990-04-30,-0.018519,-0.026887
10019,1990-05-31,-0.018868,0.091989
10019,1990-06-29,-0.259615,-0.008886
10019,1990-07-31,-0.038961,-0.005223
10019,1990-08-31,-0.243243,-0.094314
10019,1990-09-28,-0.178571,-0.051184
10019,1990-10-31,0.086957,-0.006698
10019,1990-11-30,0.100000,0.059934
10019,1990-12-31,-0.054545,0.024828
10019,1991-01-31,0.000000,0.041518
10019,1991-02-28,0.076923,0.067281
10019,1991-03-28,0.053571,0.022203
10019,1991-04-30,0.050847,0.000346
10019,1991-05-31,0.032258,0.038577
10019,1991-06-28,-0.062500,-0.047893
10019,1991-07-31,0.033333,0.044859
10019,1991-08-30,0.000000,0.019649
10019,1991-09-30,-0.080645,-0.019144
10019,1991-10-31,0.052632,0.01186
10019,1991-11-29,-0.083333,-0.043928
10019,1991-12-31,-0.109091,0.111588
10019,1992-01-31,0.081633,-0.0199
10019,1992-02-28,0.169811,0.009565
10019,1992-03-31,0.096774,-0.021832
10019,1992-04-30,-0.029412,0.027893
10019,1992-05-29,-0.227273,0.000964
10019,1992-06-30,-0.176471,-0.017359
10019,1992-07-31,-0.047619,0.039374
10019,1992-08-31,-0.025000,-0.023998
10019,1992-09-30,0.025641,0.009106
10019,1992-10-30,0.300000,0.002106
10019,1992-11-30,0.115385,0.030262
10019,1992-12-31,0.155172,0.010108
10019,1993-01-29,0.134328,0.007046
10019,1993-02-26,-0.052632,0.010484
10019,1993-03-31,-0.305556,0.018697
10019,1993-04-30,0.200000,-0.025417
10019,1993-05-28,0.166667,0.022717
10019,1993-06-30,-0.028571,0.000755
10019,1993-07-30,0.058824,-0.005327
10019,1993-08-31,-0.166667,0.034432
10019,1993-09-30,0.016667,-0.009988
10019,1993-10-29,0.245902,0.019393
10019,1993-11-30,-0.052632,-0.012911
10019,1993-12-31,-0.138889,0.010091
10019,1994-01-31,0.096774,0.032501
10019,1994-02-28,0.044118,-0.030045
10019,1994-03-31,-0.042254,-0.045746
10019,1994-04-29,0.058824,0.011531
10019,1994-05-31,0.027778,0.012419
10019,1994-06-30,-0.162162,-0.026812
10019,1994-07-29,-0.161290,0.031467
10019,1994-08-31,0.057692,0.037643
10019,1994-09-30,0.127273,-0.026898
10019,1994-10-31,0.000000,0.020834
10019,1994-11-30,0.225806,-0.039505
10019,1994-12-30,0.000000,0.012299
10019,1995-01-31,0.118421,0.024278
10019,1995-02-28,0.047059,0.036074
10019,1995-03-31,0.191011,0.027329
10019,1995-04-28,-0.037736,0.02796
10019,1995-05-31,-0.098039,0.036312
10019,1995-06-30,0.021739,0.021279
10019,1995-07-31,-0.138298,0.031776
10019,1995-08-31,0.135802,-0.00032
10019,1995-09-29,-0.108696,0.040098
10019,1995-10-31,-0.121951,-0.004979
10019,1995-11-30,0.055556,0.041049
10019,1995-12-29,-0.026316,0.017444
10019,1996-01-31,0.270270,0.032617
10019,1996-02-29,0.042553,0.006934
10019,1996-03-29,0.112245,0.007917
10019,1996-04-30,0.137615,0.013431
10019,1996-05-31,-0.048387,0.022853
10019,1996-06-28,-0.169492,0.002257
10019,1996-07-31,0.030612,-0.045748
10019,1996-08-30,0.108911,0.018814
10019,1996-09-30,0.107143,0.054173
10019,1996-10-31,0.056452,0.026131
10019,1996-11-29,-0.083969,0.073376
10019,1996-12-31,0.050000,-0.021505
10019,1997-01-31,0.031746,0.061317
10019,1997-02-28,0.123077,0.005928
10019,1997-03-31,-0.178082,-0.042614
10019,1997-04-30,0.091667,0.058406
10019,1997-05-30,-0.022901,0.058577
10019,1997-06-30,0.171875,0.043453
10019,1997-07-31,0.040000,0.078123
10019,1997-08-29,0.316667,-0.057446
10019,1997-09-30,0.287805,0.053154
10019,1997-10-31,-0.060606,-0.034478
10019,1997-11-28,-0.046774,0.044587
10019,1997-12-31,-0.211864,0.015732
10019,1998-01-30,0.040323,0.01015
10019,1998-02-27,0.255814,0.070449
10019,1998-03-31,0.098765,0.049946
10019,1998-04-30,-0.044944,0.009076
10019,1998-05-29,-0.088235,-0.018826
10019,1998-06-30,-0.070968,0.039438
10019,1998-07-31,-0.013889,-0.011615
10019,1998-08-31,-0.669014,-0.145797
10019,1998-09-30,-0.276596,0.062396
10019,1998-10-30,0.441176,0.080294
10019,1998-11-30,-0.071429,0.059126
10019,1998-12-31,-0.186813,0.056375
10019,1999-01-29,0.216216,0.041009
10019,1999-02-26,-0.111111,-0.032283
10019,1999-03-31,-0.025000,0.038794
10019,1999-04-30,-0.166667,0.037944
10019,1999-05-28,-0.015385,-0.02497
10019,1999-06-30,0.187500,0.054438
10019,1999-07-30,-0.013158,-0.032046
10019,1999-08-31,-0.106667,-0.006254
10019,1999-09-30,-0.283582,-0.028552
10019,1999-10-29,0.583333,0.062539
10019,1999-11-30,-0.184211,0.019062
10019,1999-12-31,1.596774,0.057844
10019,2000-01-31,-0.416149,-0.050904
10019,2000-02-29,0.510638,-0.020108
10019,2000-03-31,-0.309859,0.09672
10019,2000-04-28,-0.020408,-0.030796
10019,2000-05-31,-0.052083,-0.021915
10019,2000-06-30,-0.120879,0.023934
10019,2000-07-31,-0.193750,-0.016341
10019,2000-08-31,0.178295,0.060699
10019,2000-09-29,0.052632,-0.053483
10019,2000-10-31,-0.250000,-0.004949
10019,2000-11-30,0.033333,-0.080069
10019,2000-12-29,-0.096774,0.004053
10019,2001-01-31,0.071429,0.034637
10019,2001-02-28,-0.166667,-0.092291
10019,2001-03-30,-0.110000,-0.064205
10019,2001-04-30,-0.072360,0.076814
10019,2001-05-31,-0.158915,0.00509
10019,2001-06-29,-0.193548,-0.025004
10019,2001-07-31,-0.228286,-0.010772
10019,2001-08-31,-0.074047,-0.064108
10019,2001-09-28,-0.096361,-0.081723
10019,2001-10-31,-0.176991,0.018099
10019,2001-11-30,-0.182796,0.075176
10019,2001-12-31,0.644737,0.007574
10019,2002-01-31,-0.360320,-0.015574
10019,2002-02-28,0.063032,-0.020766
10019,2002-03-28,0.528823,0.036739
10019,2002-04-30,0.023471,-0.061418
10019,2002-05-31,0.007519,-0.009081
10019,2002-06-28,,-0.072465
10025,1985-12-31,,0.045061
10025,1986-01-31,C,0.002367
10025,1986-02-28,0.247619,0.071489
10025,1986-03-31,-0.061069,0.052794
10025,1986-04-30,-0.016260,-0.014148
10025,1986-05-30,-0.107438,0.050229
10025,1986-06-30,-0.074074,0.01411
10025,1986-07-31,-0.140000,-0.058683
10025,1986-08-29,0.116279,0.071193
10025,1986-09-30,-0.312500,-0.085439
10025,1986-10-31,-0.090909,0.054729
10025,1986-11-28,-0.100000,0.021477
10025,1986-12-31,0.185185,-0.028288
10025,1987-01-30,0.156250,0.131767
10025,1987-02-27,0.013514,0.036924
10025,1987-03-31,-0.200000,0.02639
10025,1987-04-30,0.100000,-0.01145
10025,1987-05-29,-0.106061,0.006034
10025,1987-06-30,0.152542,0.047915
10025,1987-07-31,0.044118,0.048224
10025,1987-08-31,0.126761,0.034959
10025,1987-09-30,0.050000,-0.024166
10025,1987-10-30,-0.297619,-0.21763
10025,1987-11-30,0.016949,-0.085349
10025,1987-12-31,0.100000,0.072861
10025,1988-01-29,0.068182,0.040432
10025,1988-02-29,-0.007092,0.041817
10025,1988-03-31,0.057143,-0.033343
10025,1988-04-29,0.094595,0.009425
10025,1988-05-31,-0.061728,0.003176
10025,1988-06-30,0.105263,0.043256
10025,1988-07-29,0.011905,-0.005411
10025,1988-08-31,-0.011765,-0.0386
10025,1988-09-30,-0.035714,0.039729
10025,1988-10-31,0.037037,0.025964
10025,1988-11-30,-0.023810,-0.018891
10025,1988-12-30,0.243902,0.014688
10025,1989-01-31,0.009804,0.071115
10025,1989-02-28,-0.009709,-0.028944
10025,1989-03-31,0.068627,0.020806
10025,1989-04-28,0.045872,0.05009
10025,1989-05-31,0.175439,0.035138
10025,1989-06-30,-0.044776,-0.007925
10025,1989-07-31,0.000000,0.08837
10025,1989-08-31,0.250000,0.015517
10025,1989-09-29,0.012500,-0.006544
10025,1989-10-31,0.061728,-0.025175
10025,1989-11-30,-0.023256,0.016541
10025,1989-12-29,0.062500,0.021417
10025,1990-01-31,0.058824,-0.068817
10025,1990-02-28,-0.023810,0.008539
10025,1990-03-30,-0.048780,0.024255
10025,1990-04-30,-0.025641,-0.026887
10025,1990-05-31,0.052632,0.091989
10025,1990-06-29,-0.050000,-0.008886
10025,1990-07-31,-0.017544,-0.005223
10025,1990-08-31,-0.303571,-0.094314
10025,1990-09-28,-0.269231,-0.051184
10025,1990-10-31,0.078947,-0.006698
10025,1990-11-30,-0.024390,0.059934
10025,1990-12-31,0.050000,0.024828
10025,1991-01-31,-0.015873,0.041518
10025,1991-02-28,0.580645,0.067281
10025,1991-03-28,0.020408,0.022203
10025,1991-04-30,-0.100000,0.000346
10025,1991-05-31,0.244444,0.038577
10025,1991-06-28,0.035714,-0.047893
10025,1991-07-31,-0.137931,0.044859
10025,1991-08-30,0.020000,0.019649
10025,1991-09-30,-0.058824,-0.019144
10025,1991-10-31,0.072917,0.01186
10025,1991-11-29,-0.106796,-0.043928
10025,1991-12-31,0.217391,0.111588
10025,1992-01-31,-0.160714,-0.0199
10025,1992-02-28,0.042553,0.009565
10025,1992-03-31,-0.020408,-0.021832
10025,1992-04-30,-0.020833,0.027893
10025,1992-05-29,-0.106383,0.000964
10025,1992-06-30,0.023810,-0.017359
10025,1992-07-31,0.034884,0.039374
10025,1992-08-31,0.011236,-0.023998
10025,1992-09-30,0.088889,0.009106
10025,1992-10-30,-0.040816,0.002106
10025,1992-11-30,-0.031915,0.030262
10025,1992-12-31,0.098901,0.010108
10025,1993-01-29,-0.020000,0.007046
10025,1993-02-26,-0.081633,0.010484
10025,1993-03-31,0.022222,0.018697
10025,1993-04-30,0.108696,-0.025417
10025,1993-05-28,0.235294,0.022717
10025,1993-06-30,0.080952,0.000755
10025,1993-07-30,-0.044118,-0.005327
10025,1993-08-31,0.184615,0.034432
10025,1993-09-30,-0.141558,-0.009988
10025,1993-10-29,0.212121,0.019393
10025,1993-11-30,-0.025000,-0.012911
10025,1993-12-31,-0.062821,0.010091
10025,1994-01-31,0.253425,0.032501
10025,1994-02-28,0.180328,-0.030045
10025,1994-03-31,0.001111,-0.045746
10025,1994-04-29,-0.125000,0.011531
10025,1994-05-31,0.190476,0.012419
